,CBR,Drop Rate %,RTT (Sec),TCP,TCP Start (Sec),Throughput (Mbps),Time (Sec)
819,7.5,0.0,0.06761331460093074,Agent/TCP/Vegas,0.934391,2.43850138122996,19.998559
820,8.0,1.3565217391304347,0.08688907825459807,Agent/TCP/Vegas,1.686294,1.237127385405861,19.999687
821,8.0,0.5422726152329307,0.07889459934853453,Agent/TCP/Vegas,0.04535,1.6137699279286337,19.998628
822,8.0,3.1393888656341566,0.08818908972046914,Agent/TCP/Vegas,0.045223,0.924684154799185,19.995819
823,8.0,2.4736267733721355,0.0827517780779621,Agent/TCP/Vegas,1.660956,1.164468463394095,19.997219
824,8.0,0.39473684210526316,0.0736269431994673,Agent/TCP/Vegas,0.825495,1.8919578957998138,19.997169
825,8.0,0.4413472706155633,0.07360233733804479,Agent/TCP/Vegas,1.431756,1.8433801248676738,19.99765
826,8.0,0.7331378299120235,0.07702706141402017,Agent/TCP/Vegas,2.546972,1.5475011163059276,19.999625
827,8.0,0.9852216748768473,0.08603413468697141,Agent/TCP/Vegas,1.829409,1.3226114046395088,19.999523
828,8.0,0.2692514808831448,0.07967071424679911,Agent/TCP/Vegas,1.949626,1.6372702817327074,19.999181
829,8.0,0.3714020427112349,0.07350190082256236,Agent/TCP/Vegas,1.849407,1.8875736534479572,19.997573
830,8.5,0.3541912632821724,0.07444267423111324,Agent/TCP/Vegas,2.839472,1.5703882957580164,19.997012
831,8.5,0.5356186395286556,0.07663293887530574,Agent/TCP/Vegas,0.394153,1.5126936245033922,19.998916
832,8.5,2.5507548152004165,0.09084192678868565,Agent/TCP/Vegas,4.947096,0.9916009011073497,19.993472
833,8.5,0.3855278766310795,0.0765589882918038,Agent/TCP/Vegas,2.371018,1.52083428948055,19.998185
834,8.5,4.963600264725347,0.10154474236783333,Agent/TCP/Vegas,1.908431,0.6354983351359772,19.985583
835,8.5,0.32983508245877063,0.0758233437405276,Agent/TCP/Vegas,2.724119,1.5361618911787687,19.99834
836,8.5,0.3303303303303303,0.07595659204131233,Agent/TCP/Vegas,2.239228,1.4916575470083588,19.996655
837,8.5,1.6012199771254287,0.07929679381443298,Agent/TCP/Vegas,4.50359,1.3279441106943644,19.998218
838,8.5,3.7735849056603774,0.09075098360655727,Agent/TCP/Vegas,3.430435,0.8352853501330301,19.999623
839,8.5,1.956521739130435,0.08287480919854277,Agent/TCP/Vegas,4.365527,1.198323463106982,19.419893
840,9.0,3.4329307056579785,0.09501612024879068,Agent/TCP/Vegas,4.254515,0.769401355307602,19.996624
841,9.0,4.553314121037464,0.09550198209718667,Agent/TCP/Vegas,2.578417,0.759548486539942,19.999293
842,9.0,1.8510546706844595,0.08185572955974864,Agent/TCP/Vegas,3.159536,1.080731664838033,19.999979
843,9.0,1.3123359580052494,0.08234239326453023,Agent/TCP/Vegas,4.672096,0.979157477007121,19.999559
844,9.0,1.8544935805991443,0.0842009078226209,Agent/TCP/Vegas,4.022616,1.0321509900179706,19.997023
845,9.0,2.6708918062471705,0.08628475374215364,Agent/TCP/Vegas,2.710562,0.9926073887241421,19.998364
846,9.0,0.8136381247578458,0.08063842681962023,Agent/TCP/Vegas,0.389715,1.0423110994709504,19.999983
847,9.0,1.160443995963673,0.08208035446985439,Agent/TCP/Vegas,4.187217,0.9891722949031253,19.998416
848,9.0,2.3150249659555153,0.08471717689357612,Agent/TCP/Vegas,3.54658,1.0439555997952203,19.999387
849,9.0,1.1148812409112943,0.08484051172069848,Agent/TCP/Vegas,3.098629,0.9633972369080793,19.997162
850,9.5,4.133180252583238,0.09445002586750793,Agent/TCP/Vegas,0.720421,0.691218842999292,19.990729
851,9.5,4.171855541718555,0.09302260576923074,Agent/TCP/Vegas,2.914998,0.7184098134593189,19.99717
852,9.5,5.2774018944519625,0.10040326590038316,Agent/TCP/Vegas,1.492663,0.6035239464932357,19.997314
853,9.5,4.854368932038835,0.10126351435810813,Agent/TCP/Vegas,3.191335,0.6055338150112047,19.996342
854,9.5,4.292751583391977,0.0939832049883087,Agent/TCP/Vegas,4.751754,0.7120857000649903,19.99711
855,9.5,3.7292025243832474,0.09280697062499994,Agent/TCP/Vegas,0.735918,0.694790163922512,19.999288
856,9.5,3.2947976878612715,0.09054660062305286,Agent/TCP/Vegas,0.621996,0.6894828728790208,19.998837
857,9.5,5.116279069767442,0.09697503295880147,Agent/TCP/Vegas,2.974137,0.6681916347294246,19.999193
858,9.5,5.226258763543658,0.09862275233981278,Agent/TCP/Vegas,2.330644,0.6703892900781252,19.992024
859,9.5,5.019815059445178,0.09944110545998497,Agent/TCP/Vegas,2.487482,0.6560727217320776,19.997736
860,10.0,11.235955056179774,0.13546096774193547,Agent/TCP/Vegas,3.601674,0.2673828428285347,19.99764
861,10.0,14.391143911439114,0.15789263487738425,Agent/TCP/Vegas,0.559608,0.19151907908215926,19.941489
862,10.0,14.507772020725387,0.1632639795918368,Agent/TCP/Vegas,3.436442,0.23796333853132487,19.976805
863,10.0,17.56440281030445,0.22418947286821717,Agent/TCP/Vegas,0.60006,0.14474413330068686,19.99981
864,10.0,11.533420707732635,0.170878610526316,Agent/TCP/Vegas,0.601453,0.2775727602548802,19.998169
865,10.0,10.901162790697674,0.1548592281368822,Agent/TCP/Vegas,2.600958,0.2812887721583964,19.978118
866,10.0,14.80865224625624,0.1447382282878412,Agent/TCP/Vegas,2.770632,0.23606946204509574,19.985904
867,10.0,14.234234234234233,0.16137312466124665,Agent/TCP/Vegas,0.246345,0.19248391834852444,19.988254
868,10.0,18.181818181818183,0.16628148898678433,Agent/TCP/Vegas,4.245259,0.16834544842033414,19.97482
869,10.0,10.912052117263844,0.15172477087794436,Agent/TCP/Vegas,4.920862,0.29059721446366615,19.979506
870,10.5,27.906976744186046,0.22023471681415926,Agent/TCP/Vegas,2.206349,0.08363646399194481,19.997632
871,10.5,27.43362831858407,0.20642628571428553,Agent/TCP/Vegas,3.151192,0.03942212927573856,19.791592
872,10.5,37.93103448275862,0.6774288571428573,Agent/TCP/Vegas,0.016716,0.015939334891403315,18.085224
873,10.5,24.342105263157894,0.26839020270270275,Agent/TCP/Vegas,0.177741,0.06348353330301304,14.669688
874,10.5,22.06896551724138,0.19424323489932882,Agent/TCP/Vegas,2.52295,0.10357957965252486,19.978128
875,10.5,25.157232704402517,0.3251574285714286,Agent/TCP/Vegas,3.472006,0.05665060557439538,19.994336
876,10.5,21.115537848605577,0.22716841726618703,Agent/TCP/Vegas,2.053462,0.08862120510740117,19.927288
877,10.5,24.2320819112628,0.2292380928571428,Agent/TCP/Vegas,1.077635,0.09721515262368424,19.346392
878,10.5,31.61290322580645,0.359978290909091,Agent/TCP/Vegas,0.146674,0.04923898478039239,17.3688
879,10.5,25.0,0.22085194949494955,Agent/TCP/Vegas,0.965649,0.06900956041197556,18.354544
